Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Code & Dogs,2018-03-19 11:36:10,00:00:03,,Marvel's Jessica Jones: Staffel 2: Fangen Sie ganz am Anfang an (Folge 1),,Internet Explorer (Cadmium),00:00:03,Not latest view,DE (Germany)
Code & Dogs,2018-03-19 07:34:18,00:49:30,,Marvel's Jessica Jones: Staffel 1: Lächeln (Folge 13),,Internet Explorer (Cadmium),00:49:51,Not latest view,DE (Germany)
Code & Dogs,2018-03-17 09:50:04,00:00:11,Autoplayed: user action: User_Interaction; ,Marvel's Jessica Jones: Staffel 1: Lächeln (Folge 13),,Internet Explorer (Cadmium),00:01:31,Not latest view,DE (Germany)
Code & Dogs,2018-03-17 08:59:07,00:50:45,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: Hinten anstellen (Folge 12),,Internet Explorer (Cadmium),00:52:05,00:52:05,DE (Germany)
Code & Dogs,2018-03-17 08:18:56,00:40:05,,Marvel's Jessica Jones: Staffel 1: Die Blauen (Folge 11),,Internet Explorer (Cadmium),00:48:54,00:48:54,DE (Germany)
Code & Dogs,2018-03-16 13:04:42,00:07:31,,Marvel's Jessica Jones: Staffel 1: Die Blauen (Folge 11),,Internet Explorer (Cadmium),00:08:50,Not latest view,DE (Germany)
Code & Dogs,2018-03-16 13:03:59,00:00:03,,Marvel's Jessica Jones: Staffel 2: Ein Unfall (Folge 2),,Internet Explorer (Cadmium),00:09:07,Not latest view,DE (Germany)
Code & Dogs,2018-03-13 17:31:11,00:07:41,Autoplayed: user action: User_Interaction; ,Marvel's Jessica Jones: Staffel 2: Ein Unfall (Folge 2),,Internet Explorer (Cadmium),00:09:05,Not latest view,DE (Germany)
Code & Dogs,2018-03-13 16:40:32,00:50:32,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 2: Fangen Sie ganz am Anfang an (Folge 1),,Internet Explorer (Cadmium),00:51:56,Not latest view,DE (Germany)
Code & Dogs,2018-03-13 15:50:58,00:49:28,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: Lächeln (Folge 13),,Internet Explorer (Cadmium),00:50:48,Not latest view,DE (Germany)
Code & Dogs,2018-03-13 15:00:07,00:50:44,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: Hinten anstellen (Folge 12),,Internet Explorer (Cadmium),00:52:04,Not latest view,DE (Germany)
Code & Dogs,2018-03-13 14:12:32,00:47:29,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: Die Blauen (Folge 11),,Internet Explorer (Cadmium),00:48:53,Not latest view,DE (Germany)
Code & Dogs,2018-03-13 13:41:34,00:30:13,,Marvel's Jessica Jones: Staffel 1: 1000 Schnitte (Folge 10),,Internet Explorer (Cadmium),00:44:48,00:44:48,DE (Germany)
Code & Dogs,2018-03-13 11:13:12,00:56:19,,Altered Carbon – Das Unsterblichkeitsprogramm: Staffel 1: Goldenes Gift (Folge 1),,Chrome PC (Cadmium),00:56:19,Not latest view,DE (Germany)
Code & Dogs,2018-03-12 07:46:11,02:29:34,,Inglourious Basterds,,Chrome PC (Cadmium),02:29:34,02:29:34,DE (Germany)
Code & Dogs,2018-03-09 22:29:01,00:39:43,,Marvel's Jessica Jones: Staffel 1: 1000 Schnitte (Folge 10),,Internet Explorer (Cadmium),00:40:51,Not latest view,DE (Germany)
Code & Dogs,2018-03-09 16:28:34,00:52:11,,Marvel's Jessica Jones: Staffel 1: Die Strafecke (Folge 9),,Internet Explorer (Cadmium),00:53:35,00:53:35,DE (Germany)
Code & Dogs,2018-03-09 15:39:22,00:47:03,Autoplayed: user action: User_Interaction; ,Marvel's Jessica Jones: Staffel 1: W.W.J.D. (Folge 8),,Internet Explorer (Cadmium),00:48:27,00:48:27,DE (Germany)
Code & Dogs,2018-03-09 14:55:28,00:37:05,,Marvel's Jessica Jones: Staffel 1: Die schlimmsten Perversen (Folge 7),,Internet Explorer (Cadmium),00:53:07,00:53:07,DE (Germany)
Code & Dogs,2018-03-09 11:02:05,00:22:27,,Marvel's Jessica Jones: Staffel 1: Die schlimmsten Perversen (Folge 7),,Internet Explorer (Cadmium),00:20:37,Not latest view,DE (Germany)
Code & Dogs,2018-03-08 18:42:14,00:52:21,,Marvel's Jessica Jones: Staffel 1: Du bist ein Gewinner! (Folge 6),,Internet Explorer (Cadmium),00:52:21,00:52:21,DE (Germany)
Code & Dogs,2018-03-06 12:50:41,00:48:13,,Marvel's Jessica Jones: Staffel 1: Das Sandwich hat mich gerettet (Folge 5),,Internet Explorer (Cadmium),00:48:13,00:48:13,DE (Germany)
Code & Dogs,2018-03-06 10:24:57,00:46:57,,Marvel's Jessica Jones: Staffel 1: 99 Freunde (Folge 4),,Internet Explorer (Cadmium),00:46:57,00:46:57,DE (Germany)
Code & Dogs,2018-03-05 13:18:34,00:00:08,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 10: Die Whirlpool-Kontamination (Folge 5),,Internet Explorer (Cadmium),00:00:56,Not latest view,DE (Germany)
Code & Dogs,2018-03-05 12:58:23,00:20:03,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 10: Das Kohabitations-Experiment (Folge 4),,Internet Explorer (Cadmium),00:20:03,Not latest view,DE (Germany)
Code & Dogs,2018-03-05 12:37:58,00:20:14,,The Big Bang Theory: Staffel 10: Das künstliche Koffein-Problem (Folge 3),,Internet Explorer (Cadmium),00:20:02,Not latest view,DE (Germany)
Code & Dogs,2018-03-05 12:35:56,00:00:01,,"Marvel's Iron Fist: Staffel 1: Deine Bestimmung ist, deine Bestimmung zu finden (Folge 1)",,Internet Explorer (Cadmium),00:00:01,Not latest view,DE (Germany)
Code & Dogs,2018-03-05 11:42:33,00:00:05,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: 99 Freunde (Folge 4),,Internet Explorer (Cadmium),00:01:29,Not latest view,DE (Germany)
Code & Dogs,2018-03-05 10:51:01,00:51:22,,Marvel's Jessica Jones: Staffel 1: Es heißt Whiskey (Folge 3),,Internet Explorer (Cadmium),00:52:09,00:52:09,DE (Germany)
Code & Dogs,2018-03-03 21:11:56,00:00:11,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: Es heißt Whiskey (Folge 3),,Internet Explorer (Cadmium),00:01:35,Not latest view,DE (Germany)
Code & Dogs,2018-03-03 20:22:23,00:49:24,Autoplayed: user action: None; ,Marvel's Jessica Jones: Staffel 1: Crush-Syndrom (Folge 2),,Internet Explorer (Cadmium),00:50:48,Not latest view,DE (Germany)
Code & Dogs,2018-03-03 19:26:11,00:50:52,,Marvel's Jessica Jones: Staffel 1: Ladies' Night (Folge 1),,Internet Explorer (Cadmium),00:50:49,Not latest view,DE (Germany)
Code & Dogs,2018-03-03 17:37:31,00:00:07,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 10: Das künstliche Koffein-Problem (Folge 3),,Internet Explorer (Cadmium),00:00:07,Not latest view,DE (Germany)
Code & Dogs,2018-03-03 15:40:04,00:17:51,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 10: Die Schweige-Verpflichtung (Folge 2),,Internet Explorer (Cadmium),00:18:27,Not latest view,DE (Germany)
Code & Dogs,2018-03-03 15:18:20,00:21:29,,The Big Bang Theory: Staffel 10: Die Beischlaf-Vermutung (Folge 1),,Internet Explorer (Cadmium),00:21:29,Not latest view,DE (Germany)
Code & Dogs,2018-03-01 21:07:03,00:51:10,,Marvel's The Punisher: Staffel 1: Memento Mori (Folge 13),,Chrome PC (Cadmium),00:52:27,00:52:27,DE (Germany)
Code & Dogs,2018-03-01 20:58:55,00:08:07,,Marvel's The Punisher: Staffel 1: Nach Hause (Folge 12),,Chrome PC (Cadmium),00:49:13,00:49:13,DE (Germany)
Code & Dogs,2018-03-01 19:19:31,00:39:50,,Marvel's The Punisher: Staffel 1: Nach Hause (Folge 12),,Chrome PC (Cadmium),00:41:06,Not latest view,DE (Germany)
Code & Dogs,2018-02-28 20:21:20,00:50:09,,Marvel's The Punisher: Staffel 1: Gefahr (Folge 11),,Chrome PC (Cadmium),00:50:22,00:50:22,DE (Germany)
Code & Dogs,2018-02-28 19:34:17,00:47:03,,Marvel's The Punisher: Staffel 1: Die Tugend der Bösartigen (Folge 10),,Chrome PC (Cadmium),00:47:16,00:47:16,DE (Germany)
Code & Dogs,2018-02-26 21:01:46,00:00:04,,Marvel's The Punisher: Staffel 1: Die Tugend der Bösartigen (Folge 10),,Chrome PC (Cadmium),00:00:17,Not latest view,DE (Germany)
Code & Dogs,2018-02-26 20:10:57,00:50:31,,Marvel's The Punisher: Staffel 1: Front Toward Enemy (Folge 9),,Chrome PC (Cadmium),00:51:47,00:51:47,DE (Germany)
Code & Dogs,2018-02-25 20:01:11,00:50:55,,Marvel's The Punisher: Staffel 1: Kalter Stahl (Folge 8),,Chrome PC (Cadmium),00:51:08,00:51:08,DE (Germany)
Code & Dogs,2018-02-25 19:13:40,00:46:56,,Marvel's The Punisher: Staffel 1: Im Fadenkreuz (Folge 7),,Chrome PC (Cadmium),00:47:09,00:47:09,DE (Germany)
Code & Dogs,2018-02-25 18:22:06,00:51:32,,Marvel's The Punisher: Staffel 1: Die Judas-Ziege (Folge 6),,Chrome PC (Cadmium),00:52:46,00:52:46,DE (Germany)
Code & Dogs,2018-02-25 17:26:44,00:53:08,,Marvel's The Punisher: Staffel 1: Gunner (Folge 5),,Chrome PC (Cadmium),00:53:08,00:53:08,DE (Germany)
Code & Dogs,2017-12-29 20:57:34,00:00:04,,Die wahren Memoiren eines internationalen Killers,,Edge (Cadmium),00:00:04,00:00:04,DE (Germany)
Code & Dogs,2017-12-29 20:35:24,00:00:23,,Ballermann 6,,Edge (Cadmium),00:17:01,00:17:01,DE (Germany)
Code & Dogs,2017-12-29 18:50:33,00:53:55,Autoplayed: user action: None; ,Dark: Staffel 1: Alpha und Omega (Folge 10),,Edge (Cadmium),00:53:59,Not latest view,DE (Germany)
Code & Dogs,2017-12-29 17:58:50,00:50:53,,Dark: Staffel 1: Alles ist jetzt (Folge 9),,Edge (Cadmium),00:52:10,Not latest view,DE (Germany)
Code & Dogs,2017-12-29 00:27:29,00:00:03,Autoplayed: user action: None; ,Dark: Staffel 1: Alles ist jetzt (Folge 9),,Edge (Cadmium),00:00:07,Not latest view,DE (Germany)
Code & Dogs,2017-12-28 23:38:37,00:46:03,,"Dark: Staffel 1: Was man sät, das wird man ernten (Folge 8)",,Edge (Cadmium),00:47:24,Not latest view,DE (Germany)
Code & Dogs,2017-12-28 09:35:51,00:00:04,Autoplayed: user action: None; ,"Dark: Staffel 1: Was man sät, das wird man ernten (Folge 8)",,Edge (Cadmium),00:00:08,Not latest view,DE (Germany)
Code & Dogs,2017-12-28 08:37:55,00:48:36,,Dark: Staffel 1: Kreuzwege (Folge 7),,Edge (Cadmium),00:48:36,Not latest view,DE (Germany)
Code & Dogs,2017-12-22 09:28:45,00:46:45,Autoplayed: user action: None; ,Dark: Staffel 1: Sic mundus creatus est (Folge 6),,Edge (Cadmium),00:48:01,Not latest view,DE (Germany)
Code & Dogs,2017-12-22 08:20:34,00:42:27,Autoplayed: user action: None; ,Dark: Staffel 1: Wahrheiten (Folge 5),,Edge (Cadmium),00:42:31,Not latest view,DE (Germany)
Code & Dogs,2017-12-22 07:29:47,00:44:32,,Dark: Staffel 1: Doppelleben (Folge 4),,Edge (Cadmium),00:44:32,Not latest view,DE (Germany)
Code & Dogs,2017-12-21 23:33:52,00:41:18,Autoplayed: user action: None; ,Dark: Staffel 1: Gestern und Heute (Folge 3),,Edge (Cadmium),00:42:32,Not latest view,DE (Germany)
Code & Dogs,2017-12-21 22:52:00,00:40:33,Autoplayed: user action: None; ,Dark: Staffel 1: Lügen (Folge 2),,Edge (Cadmium),00:41:47,Not latest view,DE (Germany)
Code & Dogs,2017-12-21 21:59:24,00:48:33,,Dark: Staffel 1: Geheimnisse (Folge 1),,Edge (Cadmium),00:48:33,Not latest view,DE (Germany)
Code & Dogs,2017-12-05 19:11:59,00:46:37,,Marvel's The Punisher: Staffel 1: Nachschub (Folge 4),,Internet Explorer (Cadmium),00:47:24,00:47:24,DE (Germany)
Code & Dogs,2017-12-02 20:05:42,02:06:35,,Star Wars: Episode VII – Das Erwachen der Macht,,Internet Explorer (Cadmium),02:07:15,02:07:15,DE (Germany)
Code & Dogs,2017-12-02 20:03:32,00:00:01,,Star Wars: Episode VII – Das Erwachen der Macht,,Internet Explorer (Cadmium),00:00:42,Not latest view,DE (Germany)
Code & Dogs,2017-12-02 19:58:40,00:00:58,,Star Wars: Episode VII – Das Erwachen der Macht,,Internet Explorer (Cadmium),00:00:42,Not latest view,DE (Germany)
Code & Dogs,2017-12-01 16:40:09,00:54:29,,Marvel's The Punisher: Staffel 1: Kandahar (Folge 3),,Edge (Cadmium),00:55:36,00:55:36,DE (Germany)
Code & Dogs,2017-12-01 15:33:29,00:00:32,,Wheelman,,Edge (Cadmium),01:16:53,01:16:53,DE (Germany)
Code & Dogs,2017-12-01 15:31:28,00:00:09,,Shimmer Lake,,Edge (Cadmium),01:08:34,01:08:34,DE (Germany)
Code & Dogs,2017-12-01 15:21:19,00:00:04,,Marvel's The Punisher: Staffel 1: Kandahar (Folge 3),,Edge (Cadmium),00:00:16,Not latest view,DE (Germany)
Code & Dogs,2017-12-01 12:56:01,00:00:01,,Marvel's The Punisher: Staffel 1: Kandahar (Folge 3),,Edge (Cadmium),00:00:13,Not latest view,DE (Germany)
Code & Dogs,2017-12-01 12:00:34,00:53:58,Autoplayed: user action: None; ,Marvel's The Punisher: Staffel 1: Zwei tote Männer (Folge 2),,Edge (Cadmium),00:55:13,00:55:13,DE (Germany)
Code & Dogs,2017-12-01 11:09:18,00:49:21,,Marvel's The Punisher: Staffel 1: 3 Uhr morgens (Folge 1),,Edge (Cadmium),00:49:21,00:49:21,DE (Germany)
Code & Dogs,2017-11-29 21:02:05,00:53:00,,Marvel's The Punisher: Staffel 1: Zwei tote Männer (Folge 2),,Chrome PC (Cadmium),00:54:17,Not latest view,DE (Germany)
Code & Dogs,2017-11-29 20:12:20,00:49:11,,Marvel's The Punisher: Staffel 1: 3 Uhr morgens (Folge 1),,Chrome PC (Cadmium),00:49:18,Not latest view,DE (Germany)
Code & Dogs,2017-11-11 22:35:47,00:01:43,,Dexter: Staffel 1: Eiskalt erwischt (Folge 2),,Internet Explorer (Cadmium),00:05:31,00:05:31,DE (Germany)
Code & Dogs,2017-11-11 21:39:20,00:53:01,,Dexter: Staffel 1: Dexter (Folge 1),,Internet Explorer (Cadmium),00:51:46,00:51:46,DE (Germany)
Code & Dogs,2017-11-07 21:16:46,00:48:48,,MINDHUNTER: Staffel 1: Folge 10 (Folge 10),,Chrome PC (Cadmium),00:50:14,00:50:14,DE (Germany)
Code & Dogs,2017-11-06 21:07:03,00:45:32,Autoplayed: user action: None; ,MINDHUNTER: Staffel 1: Folge 9 (Folge 9),,Internet Explorer (Cadmium),00:45:36,00:45:36,DE (Germany)
Code & Dogs,2017-11-06 20:12:47,00:51:27,,MINDHUNTER: Staffel 1: Folge 8 (Folge 8),,Internet Explorer (Cadmium),00:51:11,00:51:11,DE (Germany)
Code & Dogs,2017-11-04 08:57:50,00:50:02,,MINDHUNTER: Staffel 1: Folge 7 (Folge 7),,Chrome PC (Cadmium),00:50:08,00:50:08,DE (Germany)
Code & Dogs,2017-11-04 08:25:17,00:31:26,,MINDHUNTER: Staffel 1: Folge 6 (Folge 6),,Chrome PC (Cadmium),00:31:49,00:31:49,DE (Germany)
Code & Dogs,2017-11-04 08:23:55,00:00:17,,MINDHUNTER: Staffel 1: Folge 6 (Folge 6),,Chrome PC (Cadmium),00:00:23,Not latest view,DE (Germany)
Code & Dogs,2017-11-04 08:10:39,00:02:52,,MINDHUNTER: Staffel 1: Folge 5 (Folge 5),,Chrome PC (Cadmium),00:40:17,00:40:17,DE (Germany)
Code & Dogs,2017-11-03 23:01:46,00:39:26,,MINDHUNTER: Staffel 1: Folge 5 (Folge 5),,Chrome PC (Cadmium),00:01:20,Not latest view,DE (Germany)
Code & Dogs,2017-11-03 22:12:08,00:49:20,,MINDHUNTER: Staffel 1: Folge 4 (Folge 4),,Chrome PC (Cadmium),00:51:26,00:51:26,DE (Germany)
Code & Dogs,2017-11-03 21:58:31,00:11:24,,MINDHUNTER: Staffel 1: Folge 4 (Folge 4),,Chrome PC (Cadmium),00:02:06,Not latest view,DE (Germany)
Code & Dogs,2017-10-26 19:50:12,01:32:23,,Natürlich blond!,,Internet Explorer (Cadmium),01:32:12,01:32:12,DE (Germany)
Code & Dogs,2017-10-24 10:37:20,01:27:37,,Sherlock: Staffel 4: Die sechs Thatchers (Folge 1),,Internet Explorer (Cadmium),01:27:57,Not latest view,DE (Germany)
Code & Dogs,2017-10-24 10:36:41,00:00:23,,Sherlock: Staffel 4: Die sechs Thatchers (Folge 1),,Internet Explorer (Cadmium),00:00:23,Not latest view,DE (Germany)
Code & Dogs,2017-10-24 10:35:32,00:00:59,,Sherlock: Staffel 3: Die Braut des Grauens (Folge 4),,Internet Explorer (Cadmium),01:22:47,01:22:47,DE (Germany)
Code & Dogs,2017-10-24 07:05:29,02:58:48,,Sherlock: Staffel 3: Sein letzter Schwur (Folge 3),,Internet Explorer (Cadmium),01:28:48,01:28:48,DE (Germany)
Code & Dogs,2017-10-23 14:03:17,00:40:22,,Sherlock: Staffel 3: Im Zeichen der Drei (Folge 2),,Internet Explorer (Cadmium),01:25:34,01:25:34,DE (Germany)
Code & Dogs,2017-10-23 14:02:58,00:00:14,Autoplayed: user action: None; ,Sherlock: Staffel 3: Sein letzter Schwur (Folge 3),,Internet Explorer (Cadmium),00:00:18,Not latest view,DE (Germany)
Code & Dogs,2017-10-23 12:07:23,01:55:24,,Sherlock: Staffel 3: Im Zeichen der Drei (Folge 2),,Internet Explorer (Cadmium),01:25:39,Not latest view,DE (Germany)
Code & Dogs,2017-10-23 12:04:33,00:00:05,,Sherlock: Staffel 1: Ein Fall von Pink (Folge 1),,Internet Explorer (Cadmium),00:00:05,00:00:05,DE (Germany)
Code & Dogs,2017-10-20 21:52:37,00:40:54,,MINDHUNTER: Staffel 1: Folge 3 (Folge 3),,Chrome PC (Cadmium),00:42:27,00:42:27,DE (Germany)
Code & Dogs,2017-10-20 20:59:14,00:53:21,,MINDHUNTER: Staffel 1: Folge 2 (Folge 2),,Chrome PC (Cadmium),00:53:27,00:53:27,DE (Germany)
Code & Dogs,2017-10-17 21:05:24,00:00:03,,MINDHUNTER: Staffel 1: Folge 2 (Folge 2),,Chrome PC (Cadmium),00:00:09,Not latest view,DE (Germany)
Code & Dogs,2017-10-17 20:31:13,00:29:44,,MINDHUNTER: Staffel 1: Folge 1 (Folge 1),,Chrome PC (Cadmium),00:57:18,00:57:18,DE (Germany)
Code & Dogs,2017-10-16 20:18:13,00:28:41,,MINDHUNTER: Staffel 1: Folge 1 (Folge 1),,Chrome PC (Cadmium),00:28:41,Not latest view,DE (Germany)
Code & Dogs,2017-10-13 19:32:02,01:42:12,,Der unsichtbare Gast,,Chrome PC (Cadmium),01:42:11,01:42:11,DE (Germany)
Code & Dogs,2017-10-13 16:43:39,00:00:03,,Der unsichtbare Gast,,Chrome PC (Cadmium),00:00:03,Not latest view,DE (Germany)
Code & Dogs,2017-10-12 20:14:07,00:21:59,Autoplayed: user action: None; ,The IT Crowd: Staffel 3: Der Alptraum-Handwerker (Folge 1),,Chrome PC (Cadmium),00:22:30,00:22:30,DE (Germany)
Code & Dogs,2017-10-12 19:51:05,00:22:59,Autoplayed: user action: None; ,The IT Crowd: Staffel 2: Der Zaubertrank (Folge 6),,Chrome PC (Cadmium),00:23:02,00:23:02,DE (Germany)
Code & Dogs,2017-10-12 19:27:14,00:23:43,,The IT Crowd: Staffel 2: Der Super-BH (Folge 5),,Chrome PC (Cadmium),00:23:43,00:23:43,DE (Germany)
Code & Dogs,2017-10-08 14:32:24,00:21:28,,The IT Crowd: Staffel 2: Kein perfektes Dinner (Folge 4),,Chrome PC (Cadmium),00:21:28,00:21:28,DE (Germany)
Code & Dogs,2017-10-01 11:04:30,00:19:41,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Die Annäherungs-Versuchung (Folge 24),,Chrome PC (Cadmium),00:19:42,Not latest view,DE (Germany)
Code & Dogs,2017-10-01 10:46:09,00:18:18,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Das Warteschlangen-Problem (Folge 23),,Chrome PC (Cadmium),00:18:19,Not latest view,DE (Germany)
Code & Dogs,2017-10-01 10:26:24,00:19:42,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Freunde sind wie Toilettenpapier (Folge 22),,Chrome PC (Cadmium),00:19:43,Not latest view,DE (Germany)
Code & Dogs,2017-10-01 10:06:01,00:18:16,,The Big Bang Theory: Staffel 9: Die tödliche Mortadella (Folge 21),,Chrome PC (Cadmium),00:18:18,Not latest view,DE (Germany)
Code & Dogs,2017-09-30 20:35:13,01:34:45,,Alles steht Kopf,,Chrome PC (Cadmium),01:34:49,01:34:49,DE (Germany)
Code & Dogs,2017-09-30 20:34:16,00:00:11,,Alles steht Kopf,,Chrome PC (Cadmium),00:00:03,Not latest view,DE (Germany)
Code & Dogs,2017-09-30 18:38:17,01:48:53,,Memento,,Chrome PC (Cadmium),01:48:54,01:48:54,DE (Germany)
Code & Dogs,2017-09-30 08:26:43,00:02:00,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Die tödliche Mortadella (Folge 21),,Internet Explorer (Cadmium),00:02:00,Not latest view,DE (Germany)
Code & Dogs,2017-09-30 08:07:57,00:18:42,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Die Hütte im Wald (Folge 20),,Internet Explorer (Cadmium),00:18:42,Not latest view,DE (Germany)
Code & Dogs,2017-09-30 07:47:24,00:20:27,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Das emotionale Außenklo (Folge 19),,Internet Explorer (Cadmium),00:20:27,Not latest view,DE (Germany)
Code & Dogs,2017-09-30 07:10:31,00:17:56,,The Big Bang Theory: Staffel 9: Zwischen zwei Frauen (Folge 18),,Internet Explorer (Cadmium),00:17:56,Not latest view,DE (Germany)
Code & Dogs,2017-09-26 20:30:45,00:23:06,Autoplayed: user action: None; ,The IT Crowd: Staffel 2: Moss und der Deutsche (Folge 3),,Chrome PC (Cadmium),00:23:38,00:23:38,DE (Germany)
Code & Dogs,2017-09-26 20:07:19,00:23:21,,The IT Crowd: Staffel 2: Wem die Stunde schlägt (Folge 2),,Chrome PC (Cadmium),00:23:21,00:23:21,DE (Germany)
Code & Dogs,2017-09-20 13:03:58,00:17:37,,The Big Bang Theory: Staffel 9: Zwischen zwei Frauen (Folge 18),,Internet Explorer (Cadmium),00:17:37,Not latest view,DE (Germany)
Code & Dogs,2017-09-20 12:45:26,00:18:28,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Lebe lang und in Frieden (Folge 17),,Internet Explorer (Cadmium),00:18:28,Not latest view,DE (Germany)
Code & Dogs,2017-09-20 12:24:52,00:18:42,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Die positive Negativreaktion (Folge 16),,Internet Explorer (Cadmium),00:18:42,Not latest view,DE (Germany)
Code & Dogs,2017-09-20 11:56:36,00:28:06,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Tränen am Valentinstag (Folge 15),,Internet Explorer (Cadmium),00:19:28,Not latest view,DE (Germany)
Code & Dogs,2017-09-20 11:37:53,00:18:36,Autoplayed: user action: None; ,The Big Bang Theory: Staffel 9: Der Besuch der alten Dame (Folge 14),,Internet Explorer (Cadmium),00:18:36,Not latest view,DE (Germany)
